,power_consumption,ghi,temp,wind,is_weekend,is_spring,is_summer,is_autumn,is_winter,is_holiday,is_daylight
13210,-0.8843120868283224,-0.6598288880708021,-0.25811819432753214,1.9231265749760427,1,0,0,1,0,0,0
13211,-0.9565219998916894,-0.6598288880708021,-0.3105019359332581,1.536654025254585,1,0,0,1,0,0,0
13212,-1.0458410977394026,-0.6598288880708021,-0.36799628647612787,1.440035887824221,1,0,0,1,0,0,0
13213,-1.0320996980705237,-0.6598288880708021,-0.4114364624418517,1.343417750393856,1,0,0,1,0,0,0
13214,-1.0114875985672052,-0.6598288880708021,-0.45487663840757564,1.163984066594608,0,0,0,1,0,0,0
13215,-0.966484409163482,-0.6598288880708021,-0.6043619498190375,0.8741296543035149,0,0,0,1,0,0,0
13216,-0.9771340993950078,-0.6598288880708021,-0.6299149945047574,0.8741296543035149,0,0,0,1,0,0,0
13217,-0.708662127338342,-0.6598288880708021,-0.6529127347219054,0.6808933794427862,0,0,0,1,0,0,0
13218,-0.29902930845933673,-0.6598288880708021,-0.6580233436590494,0.48765710458205713,0,0,0,1,0,0,0
13219,0.2819526014446044,-0.6598288880708021,-0.6605786481276213,0.48765710458205713,0,0,0,1,0,0,0
13220,0.4599389813128984,-0.6070050357110711,-0.6554680391904774,0.6808933794427862,0,0,0,1,0,0,0
13221,0.42705056716800416,-0.03000603301247038,-0.6145831676933254,0.30822342078280907,0,0,0,1,0,0,0
13222,0.18943366779197413,0.20160624271865807,-0.4523213339390037,0.21160528335244452,0,0,0,1,0,0,1
13223,-0.15692937879232557,0.5469929696861303,-0.2696170644361061,0.11498714592208002,0,0,0,1,0,0,1
13224,-0.6373926116219395,0.5469929696861303,-0.06263740248177464,0.01836900849171551,0,0,0,1,0,0,1
13225,-0.5419057315359336,1.3718983748822071,0.12901043266112497,-0.07824912893864869,0,0,0,1,0,0,1
13226,-0.5063086147953242,1.3150111492640353,0.2746627873697287,-0.2714854037993777,0,0,0,1,0,0,1
13227,-0.5964789281458346,1.270314043421186,0.36665374823832064,-0.1748672663690132,0,0,0,1,0,0,1
13228,-0.678848544436024,0.7461388930823163,0.4062609675011864,-0.3681035412297419,0,0,0,1,0,0,1
13229,-0.7086384491203301,-0.22504794941763118,0.38454087951832444,-0.46472167866010644,0,0,0,1,0,0,1
13230,-0.469574917275385,-0.4732387880431983,0.32704652897545466,-0.3681035412297419,0,0,0,1,0,0,1
13231,-0.12747374572449416,-0.6598288880708021,0.21716843682685893,-0.1748672663690132,0,0,0,1,0,0,1
13232,-0.2507396584748852,-0.6598288880708021,0.14050930276969892,-0.1748672663690132,0,0,0,1,0,0,1
13233,-0.6453859517918651,-0.6598288880708021,0.012744079341099182,-0.3681035412297419,0,0,0,1,0,0,0
13234,-0.7364948864363341,-0.6598288880708021,0.030631210621103216,-0.6441553624593547,0,0,0,1,0,0,0
13235,-0.7486672879952524,-0.6598288880708021,-0.0064207041731905974,-0.5475372250289903,0,0,0,1,0,0,0
13236,-1.3715868455671485,-0.6598288880708021,-0.024307835453194634,-0.5475372250289903,0,0,0,1,0,0,0
13237,-0.6431873742907748,-0.6598288880708021,-0.052416184607486656,-0.6441553624593547,0,0,0,1,0,0,0
13238,-0.7975627169459722,-0.6598288880708021,-0.07030331588749046,-0.6441553624593547,0,0,0,1,0,0,0
13239,-1.3221612632256656,-0.6598288880708021,0.026798253918245307,-0.8373916373200835,0,0,0,1,0,0,0
13240,-0.7177982082593382,-0.6598288880708021,0.007633470403955301,-0.8373916373200835,0,0,0,1,0,0,0
13241,-0.7245895664201084,-0.6598288880708021,-0.054971489076058595,-0.6441553624593547,0,0,0,1,0,0,0
13242,-1.0351722579971494,-0.6598288880708021,-0.23000984517324014,-0.2714854037993777,0,0,0,1,0,0,0
13243,0.4178739886932152,-0.6598288880708021,-0.292614804653254,-0.2714854037993777,0,0,0,1,0,0,0
13244,1.1155459887468084,-0.6517021415539204,-0.3398879373218361,-0.1748672663690132,0,0,0,1,0,0,0
13245,1.2645112927115614,-0.19660433660854523,-0.34883150296183785,0.11498714592208002,0,0,0,1,0,0,0
13246,1.0579540796941687,0.1650358833926904,-0.15590601558465228,-0.2714854037993777,0,0,0,1,0,0,1
13247,0.7274469248230767,0.7745418721588179,0.0651278209468251,-0.7407734998897192,0,0,0,1,0,0,1
13248,0.15345799440781296,1.4125321074666155,0.3347124423811707,-1.0306279121808124,0,0,0,1,0,0,1
13249,-0.03129124825252451,1.3881518679159706,0.48419775379263236,-1.1272460496111767,0,0,0,1,0,0,1
13250,-0.02795871595358285,1.3881518679159706,0.5915205414726561,-0.934009774750448,0,0,0,1,0,0,1
13251,-0.01602452276029815,1.0143215281394125,0.6617914143583861,-0.7407734998897192,0,0,0,1,0,0,1
13252,0.012246676764276697,0.6770615476888219,0.7103421992612539,-0.3681035412297419,0,0,0,1,0,0,1
13253,-0.056460321580118066,0.09189516474075511,0.6886221112783917,-0.3681035412297419,0,0,0,1,0,0,1
13254,-0.5069154330236499,-0.5631206045199099,0.6247394995640918,-0.3681035412297419,0,0,0,1,0,0,1
13255,-0.6294280910719673,-0.6598288880708021,0.6030194115812301,-0.46472167866010644,0,0,0,1,0,0,1
13256,-0.6386218718553445,-0.6598288880708021,0.5915205414726561,-0.5475372250289903,0,0,0,1,0,0,1
13257,-0.8301391360581861,-0.6598288880708021,0.3985950540954706,-0.5475372250289903,0,0,0,1,0,0,0
13258,-0.9771340993950078,-0.6598288880708021,0.3411007035526005,-0.46472167866010644,0,0,0,1,0,0,0
13259,-1.125256272036901,-0.6598288880708021,0.3525995736611745,-0.46472167866010644,0,0,0,1,0,0,0
13260,-1.3150034019992451,-0.6598288880708021,0.39603974962689836,-0.7407734998897192,0,0,0,1,0,0,0
13261,-1.322492414731382,-0.6598288880708021,0.39603974962689836,-0.934009774750448,0,0,0,1,0,0,0
13262,-1.2418789871306268,-0.6598288880708021,0.40242801079832846,-0.934009774750448,0,0,0,1,0,0,0
13263,-1.216402911284229,-0.6598288880708021,0.3628207915354625,-0.6441553624593547,0,0,0,1,0,0,0
13264,-1.2322137926191286,-0.6598288880708021,0.3449336602554587,-0.5475372250289903,0,0,0,1,0,0,0
13265,-1.220356807586898,-0.6598288880708021,0.30277113652402077,-0.5475372250289903,0,0,0,1,0,0,0
13266,-0.9175176555922923,-0.6598288880708021,0.22100139352971684,-0.2714854037993777,0,0,0,1,0,0,0
13267,-0.24652433019987843,-0.6598288880708021,0.15328582511255906,0.01836900849171551,0,0,0,1,0,0,0
13268,0.7130613729171122,-0.6557655148123612,0.19800365331256894,0.21160528335244452,0,0,0,1,0,0,0
13269,0.7611529587181796,-0.24130144245139457,0.20311426224971282,0.11498714592208002,0,0,0,1,0,0,0
13270,0.6594344656457216,0.16097251013424957,0.33087948567831255,-0.07824912893864869,0,0,0,1,0,0,1
13271,0.13902147776894155,0.6323238081133882,0.5915205414726561,-0.2714854037993777,0,0,0,1,0,0,1
13272,0.5274538249589752,0.09189516474075511,0.7678365498041236,-0.3681035412297419,0,0,0,1,0,0,1
13273,0.6484947830419565,-0.13159036447349162,0.9530961237755932,-0.46472167866010644,0,0,0,1,0,0,1
13274,0.5053364141870483,-0.22911132267607204,1.0348658667698971,-0.46472167866010644,0,0,0,1,0,0,1
13275,0.4248004974932837,-0.3550758936877384,1.143466306684207,-0.07824912893864869,0,0,0,1,0,0,1
13276,0.3214281693140531,0.16909925665113126,1.175407612541357,-0.07824912893864869,0,0,0,1,0,0,1
13277,-0.01602452276029815,0.04313468563946492,1.1587981334956392,-0.46472167866010644,0,0,0,1,0,0,1
13278,-0.5717628091630788,-0.5458512681715363,1.1038590874213408,-0.6441553624593547,0,0,0,1,0,0,1
13279,-0.4636808464043328,-0.6598288880708021,1.043809432409899,-0.5475372250289903,0,0,0,1,0,0,1
13280,-0.36103083076482584,-0.6598288880708021,0.9722609072898833,-0.3681035412297419,0,0,0,1,0,0,1
13281,-0.819315613158745,-0.6598288880708021,0.6784008934041039,-0.7407734998897192,0,0,0,1,0,0,0
13282,-0.9393495336830858,-0.6598288880708021,0.5736334101926521,-0.1748672663690132,0,0,0,1,0,0,0
13283,-1.0870652967460395,-0.6598288880708021,0.5365814953983583,0.21160528335244452,0,0,0,1,0,0,0
13284,-1.2841705672432653,-0.6598288880708021,0.5097507984783523,-0.07824912893864869,0,0,0,1,0,0,0
13285,-1.3895445303246938,-0.6598288880708021,0.4829201015583464,-0.46472167866010644,0,0,0,1,0,0,0
13286,-1.4664169871986135,-0.6598288880708021,0.43820227335833634,-0.3681035412297419,0,0,0,1,0,0,0
13287,-1.481194718582421,-0.6598288880708021,0.38837383622118254,0.21160528335244452,0,0,0,1,0,0,0
13288,-1.399221856282024,-0.6598288880708021,0.3462113124897446,0.48765710458205713,0,0,0,1,0,0,0
13289,-1.3551349103143508,-0.6598288880708021,0.3002158320554486,0.5842752420124216,0,0,0,1,0,0,0
13290,-1.0458410977394026,-0.6598288880708021,0.27082983066687083,0.48765710458205713,0,0,0,1,0,0,0
13291,-0.3795999605944769,-0.6598288880708021,0.24399913374686477,-0.2714854037993777,0,0,0,1,0,0,0
13292,0.43131400017840404,-0.6557655148123612,0.2427214815125788,-0.6441553624593547,0,0,0,1,0,0,0
13293,0.9186661524497652,-0.5338643170591357,0.26699687396401267,-0.1748672663690132,0,0,0,1,0,0,0
13294,1.0372485386043941,-0.5216741972838133,0.3232135722725967,-0.2714854037993777,0,0,0,1,0,0,1
13295,0.8784128885659548,-0.3997729995305877,0.4343693166554784,-0.6441553624593547,0,0,0,1,0,0,1
13296,0.5180957213234827,0.3844580393484963,0.5544686266783623,-0.8373916373200835,0,0,0,1,0,0,1
13297,0.5895937715288576,-0.37945613323838345,0.6975656769183937,-1.0306279121808124,0,0,0,1,0,0,1
13298,0.3763114409510166,-0.2778718017773622,0.8406627271584255,-0.934009774750448,0,0,0,1,0,0,1
13299,0.3948709265968825,0.892420330386187,0.9403196014327334,-0.7407734998897192,0,0,0,1,0,0,1
13300,0.4104641760410748,-0.1275269912150508,0.9454302103698773,-0.6441553624593547,0,0,0,1,0,0,1
13301,0.1226328479191439,-0.3185055343617707,0.8508839450327137,-0.6441553624593547,0,0,0,1,0,0,1
13302,-0.5097037163246808,-0.5988782891941894,0.77550246320984,-0.8373916373200835,0,0,0,1,0,0,1
13303,-0.8193188387805501,-0.6598288880708021,0.7678365498041236,-1.3204823244719057,0,0,0,1,0,0,1
13304,-0.9465885039790987,-0.6598288880708021,0.7448388095869757,-1.6931522831318828,0,0,0,1,0,0,1
13305,-1.2936982937887274,-0.6598288880708021,0.5889652370040842,-0.8373916373200835,0,0,0,1,0,0,0
13306,-1.3483287389018348,-0.6598288880708021,0.623461847329806,-0.7407734998897192,0,0,0,1,0,0,0
13307,-1.385755399610587,-0.6598288880708021,0.5851322803012261,-0.6441553624593547,0,0,0,1,0,0,0
13308,-1.5191254787820432,-0.6598288880708021,0.5327485386955001,-0.3681035412297419,0,0,0,1,0,0,0
13309,-1.3162883793141207,-0.6598288880708021,0.48036479708977425,-0.07824912893864869,0,0,0,1,0,0,0
13310,-1.215048243327267,-0.6598288880708021,0.49569662390120633,-0.46472167866010644,0,0,0,1,0,0,0
13311,-1.422241065816949,-0.6598288880708021,0.4356469688897644,0.6808933794427862,0,0,0,1,0,0,0
13312,-1.421397035726393,-0.6598288880708021,0.3922067929240405,0.5842752420124216,0,0,0,1,0,0,0
13313,-1.4469857746062003,-0.6598288880708021,0.3232135722725967,0.21160528335244452,0,0,0,1,0,0,0
13314,-1.1315759251175246,-0.6598288880708021,0.2951052231183047,0.01836900849171551,0,0,0,1,0,0,0
13315,-0.5406724338044776,-0.6598288880708021,0.3436560080211727,-0.934009774750448,0,0,0,1,0,0,0
13316,-0.23032521987922477,-0.6517021415539204,0.2861616574783027,-0.1748672663690132,0,0,0,1,0,0,0
13317,-0.5829881940798297,-0.5460544368344583,0.25038739491829487,0.48765710458205713,0,0,0,1,0,0,0
13318,0.4208629612659165,-0.46072359840720045,0.27082983066687083,0.8741296543035149,0,0,0,1,0,0,1
13319,0.29950608745409985,-0.41602649256435115,0.27721809183830065,1.9231265749760427,0,0,0,1,0,0,1
13320,0.31817821214318326,-0.37945613323838345,0.21461313235828677,2.2957965336360195,0,0,0,1,0,0,1
13321,0.18740618663388292,-0.4078997460474694,0.1328433893639831,1.9231265749760427,0,0,0,1,0,0,1
13322,-0.15594547036826867,-0.3185055343617707,0.12645512819255303,1.9231265749760427,0,0,0,1,0,0,1
13323,-0.7572717046929446,0.4901057440679584,0.17372826086113505,1.0673659291642439,0,0,0,1,0,0,1
