,0
2024-05-30 21:00:00+00:00,-0.15251797
2024-05-30 22:00:00+00:00,-0.046828955
2024-05-30 23:00:00+00:00,0.768533
2024-05-31 00:00:00+00:00,0.5328052
2024-05-31 01:00:00+00:00,0.09507978
2024-05-31 02:00:00+00:00,0.096221894
2024-05-31 03:00:00+00:00,0.023551539
2024-05-31 04:00:00+00:00,0.1103324
2024-05-31 05:00:00+00:00,0.24054456
2024-05-31 06:00:00+00:00,0.38909185
2024-05-31 07:00:00+00:00,0.58190906
2024-05-31 08:00:00+00:00,0.8061502
2024-05-31 09:00:00+00:00,0.66449714
2024-05-31 10:00:00+00:00,0.5322273
2024-05-31 11:00:00+00:00,0.24787343
2024-05-31 12:00:00+00:00,0.15145195
2024-05-31 13:00:00+00:00,0.6526127
2024-05-31 14:00:00+00:00,0.10219097
2024-05-31 15:00:00+00:00,0.54449904
2024-05-31 16:00:00+00:00,-0.17586416
2024-05-31 17:00:00+00:00,-0.03226307
2024-05-31 18:00:00+00:00,0.15552598
2024-05-31 19:00:00+00:00,0.023736984
2024-05-31 20:00:00+00:00,0.018353362
2024-05-31 21:00:00+00:00,0.11744623
2024-05-31 22:00:00+00:00,-0.09107986
2024-05-31 23:00:00+00:00,-0.10752326
2024-06-01 00:00:00+00:00,-0.15531242
2024-06-01 01:00:00+00:00,-0.22513932
2024-06-01 02:00:00+00:00,-0.17192751
2024-06-01 03:00:00+00:00,-0.3938651
2024-06-01 04:00:00+00:00,-0.5695335
2024-06-01 05:00:00+00:00,-0.49362034
2024-06-01 06:00:00+00:00,-0.4051807
2024-06-01 07:00:00+00:00,-0.68165004
2024-06-01 08:00:00+00:00,-0.6723038
2024-06-01 09:00:00+00:00,-0.79894686
2024-06-01 10:00:00+00:00,-0.45922047
2024-06-01 11:00:00+00:00,0.0057293177
2024-06-01 12:00:00+00:00,-0.33196986
2024-06-01 13:00:00+00:00,-0.068119645
2024-06-01 14:00:00+00:00,-0.13625515
2024-06-01 15:00:00+00:00,-0.12052667
