,0
2024-06-09 03:00:00+00:00,-0.30194032
2024-06-09 04:00:00+00:00,-0.29525393
2024-06-09 05:00:00+00:00,-0.35006922
2024-06-09 06:00:00+00:00,-0.27644688
2024-06-09 07:00:00+00:00,-0.2932186
2024-06-09 08:00:00+00:00,-0.36595553
2024-06-09 09:00:00+00:00,-0.42704296
2024-06-09 10:00:00+00:00,-0.08502585
2024-06-09 11:00:00+00:00,-0.3711205
2024-06-09 12:00:00+00:00,-0.45941448
2024-06-09 13:00:00+00:00,-0.42427975
2024-06-09 14:00:00+00:00,-0.15911889
2024-06-09 15:00:00+00:00,0.12873039
2024-06-09 16:00:00+00:00,0.2840165
2024-06-09 17:00:00+00:00,0.2601429
2024-06-09 18:00:00+00:00,0.21738142
2024-06-09 19:00:00+00:00,0.26331663
2024-06-09 20:00:00+00:00,0.33325025
2024-06-09 21:00:00+00:00,0.37811515
2024-06-09 22:00:00+00:00,0.15943414
2024-06-09 23:00:00+00:00,0.12909281
2024-06-10 00:00:00+00:00,0.17319977
2024-06-10 01:00:00+00:00,0.13276201
2024-06-10 02:00:00+00:00,0.092847764
2024-06-10 03:00:00+00:00,-0.27362823
2024-06-10 04:00:00+00:00,-0.22930706
2024-06-10 05:00:00+00:00,0.15032887
2024-06-10 06:00:00+00:00,0.0635415
2024-06-10 07:00:00+00:00,0.021954417
2024-06-10 08:00:00+00:00,0.043119103
2024-06-10 09:00:00+00:00,0.029622734
2024-06-10 10:00:00+00:00,-0.16808724
2024-06-10 11:00:00+00:00,-0.17451985
2024-06-10 12:00:00+00:00,-0.14787471
2024-06-10 13:00:00+00:00,-0.1807951
2024-06-10 14:00:00+00:00,-0.2594723
2024-06-10 15:00:00+00:00,-0.2304022
2024-06-10 16:00:00+00:00,-0.13205135
2024-06-10 17:00:00+00:00,0.06873838
2024-06-10 18:00:00+00:00,0.17445609
2024-06-10 19:00:00+00:00,0.01617831
2024-06-10 20:00:00+00:00,0.09644237
2024-06-10 21:00:00+00:00,0.14955732
2024-06-10 22:00:00+00:00,0.031639695
2024-06-10 23:00:00+00:00,0.077412665
2024-06-11 00:00:00+00:00,0.0879879
2024-06-11 01:00:00+00:00,0.09945905
2024-06-11 02:00:00+00:00,0.12526774
2024-06-11 03:00:00+00:00,-0.02532792
2024-06-11 04:00:00+00:00,0.15451205
2024-06-11 05:00:00+00:00,0.5323022
2024-06-11 06:00:00+00:00,0.43955758
2024-06-11 07:00:00+00:00,-0.026816547
2024-06-11 08:00:00+00:00,0.72533715
2024-06-11 09:00:00+00:00,1.1024055
2024-06-11 10:00:00+00:00,1.3532484
2024-06-11 11:00:00+00:00,0.46879268
2024-06-11 12:00:00+00:00,0.75920117
2024-06-11 13:00:00+00:00,1.1197033
2024-06-11 14:00:00+00:00,1.0959595
2024-06-11 15:00:00+00:00,0.75558823
2024-06-11 16:00:00+00:00,0.09222144
2024-06-11 17:00:00+00:00,0.3105918
2024-06-11 18:00:00+00:00,0.2046453
2024-06-11 19:00:00+00:00,-0.0016263425
2024-06-11 20:00:00+00:00,0.07708579
2024-06-11 21:00:00+00:00,0.06918901
2024-06-11 22:00:00+00:00,-0.07801294
2024-06-11 23:00:00+00:00,-0.11701614
2024-06-12 00:00:00+00:00,-0.07319015
2024-06-12 01:00:00+00:00,0.012427032
2024-06-12 02:00:00+00:00,-0.06303412
2024-06-12 03:00:00+00:00,-0.28821045
2024-06-12 04:00:00+00:00,-0.16470623
2024-06-12 05:00:00+00:00,-0.053475454
2024-06-12 06:00:00+00:00,0.36945057
2024-06-12 07:00:00+00:00,0.28110397
2024-06-12 08:00:00+00:00,0.08423376
2024-06-12 09:00:00+00:00,-0.1401093
2024-06-12 10:00:00+00:00,0.036292195
2024-06-12 11:00:00+00:00,-0.4434073
2024-06-12 12:00:00+00:00,-0.33593524
2024-06-12 13:00:00+00:00,-0.08496356
2024-06-12 14:00:00+00:00,-0.4751792
2024-06-12 15:00:00+00:00,-0.6266286
2024-06-12 16:00:00+00:00,-0.8896415
2024-06-12 17:00:00+00:00,-0.6937884
2024-06-12 18:00:00+00:00,-0.6009804
2024-06-12 19:00:00+00:00,-0.5474371
2024-06-12 20:00:00+00:00,-0.3580556
2024-06-12 21:00:00+00:00,-0.33467314
2024-06-12 22:00:00+00:00,-0.5158718
2024-06-12 23:00:00+00:00,-0.47359812
2024-06-13 00:00:00+00:00,-0.5015432
2024-06-13 01:00:00+00:00,-0.33783355
2024-06-13 02:00:00+00:00,-0.37626544
2024-06-13 03:00:00+00:00,-0.57513803
2024-06-13 04:00:00+00:00,-0.4409446
2024-06-13 05:00:00+00:00,-0.37640902
2024-06-13 06:00:00+00:00,-0.70260376
2024-06-13 07:00:00+00:00,-0.18322003
2024-06-13 08:00:00+00:00,-0.4083526
2024-06-13 09:00:00+00:00,-0.82214594
2024-06-13 10:00:00+00:00,-0.8527255
2024-06-13 11:00:00+00:00,-0.41028637
2024-06-13 12:00:00+00:00,-0.430035
2024-06-13 13:00:00+00:00,-0.40943468
2024-06-13 14:00:00+00:00,-0.30919588
2024-06-13 15:00:00+00:00,-0.36203408
2024-06-13 16:00:00+00:00,-0.6600546
2024-06-13 17:00:00+00:00,-0.40740842
2024-06-13 18:00:00+00:00,-0.29042184
2024-06-13 19:00:00+00:00,-0.33117047
2024-06-13 20:00:00+00:00,-0.15041852
2024-06-13 21:00:00+00:00,-0.08049707
2024-06-13 22:00:00+00:00,-0.2611905
2024-06-13 23:00:00+00:00,-0.3720808
2024-06-14 00:00:00+00:00,-0.3726441
2024-06-14 01:00:00+00:00,-0.3107478
2024-06-14 02:00:00+00:00,-0.34050402
2024-06-14 03:00:00+00:00,-0.5174905
2024-06-14 04:00:00+00:00,-0.5322957
2024-06-14 05:00:00+00:00,-0.2861796
2024-06-14 06:00:00+00:00,0.13791084
2024-06-14 07:00:00+00:00,0.4586562
2024-06-14 08:00:00+00:00,0.35133743
2024-06-14 09:00:00+00:00,0.33433783
2024-06-14 10:00:00+00:00,0.2429173
2024-06-14 11:00:00+00:00,0.060889363
2024-06-14 12:00:00+00:00,-0.06721711
2024-06-14 13:00:00+00:00,0.3927654
2024-06-14 14:00:00+00:00,-0.4624073
2024-06-14 15:00:00+00:00,-0.8717618
2024-06-14 16:00:00+00:00,-0.43546245
2024-06-14 17:00:00+00:00,-0.37820262
2024-06-14 18:00:00+00:00,-0.17555675
2024-06-14 19:00:00+00:00,-0.17397909
2024-06-14 20:00:00+00:00,-0.13153467
2024-06-14 21:00:00+00:00,-0.15159719
2024-06-14 22:00:00+00:00,-0.26425394
2024-06-14 23:00:00+00:00,-0.26277512
2024-06-15 00:00:00+00:00,-0.251554
2024-06-15 01:00:00+00:00,-0.25747454
2024-06-15 02:00:00+00:00,-0.42977074
2024-06-15 03:00:00+00:00,-0.52819186
2024-06-15 04:00:00+00:00,-0.6200262
2024-06-15 05:00:00+00:00,-0.56038916
2024-06-15 06:00:00+00:00,-0.60405207
2024-06-15 07:00:00+00:00,-0.9838608
2024-06-15 08:00:00+00:00,-0.7809054
2024-06-15 09:00:00+00:00,-1.2676222
2024-06-15 10:00:00+00:00,-1.2397864
2024-06-15 11:00:00+00:00,-0.45932603
2024-06-15 12:00:00+00:00,-0.49184334
2024-06-15 13:00:00+00:00,-0.12668365
2024-06-15 14:00:00+00:00,-0.538361
2024-06-15 15:00:00+00:00,-0.4080683
2024-06-15 16:00:00+00:00,-0.15188548
2024-06-15 17:00:00+00:00,-0.13406605
2024-06-15 18:00:00+00:00,-0.0646832
2024-06-15 19:00:00+00:00,-0.016413867
2024-06-15 20:00:00+00:00,0.025051743
2024-06-15 21:00:00+00:00,0.057551473
2024-06-15 22:00:00+00:00,-0.01455313
2024-06-15 23:00:00+00:00,-0.031347394
2024-06-16 00:00:00+00:00,-0.12473047
2024-06-16 01:00:00+00:00,-0.25696152
2024-06-16 02:00:00+00:00,-0.36648226
2024-06-16 03:00:00+00:00,-0.4716952
2024-06-16 04:00:00+00:00,-0.4929034
2024-06-16 05:00:00+00:00,-0.51243436
2024-06-16 06:00:00+00:00,-0.61580676
2024-06-16 07:00:00+00:00,-0.78034806
2024-06-16 08:00:00+00:00,-0.78327864
2024-06-16 09:00:00+00:00,-0.80922294
2024-06-16 10:00:00+00:00,-0.17326713
